County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Hays,Texas,3,0,0,0%,30.11817000000001,-97.87222,2020-03-17 22:50 EDT,48,209,7.79,0.3851091142490372
Galveston,Texas,2,1,0,0%,29.29532,-94.80791,2020-03-17 22:50 EDT,48,167,4.99,0.4008016032064128
Brazoria,Texas,2,0,0,0%,29.04971,-95.562,2020-03-17 22:50 EDT,48,039,10.45,0.19138755980861244
Matagorda,Texas,2,0,1,50%,28.69123,-95.96755,2020-03-17 22:50 EDT,48,321,0.37,5.405405405405405
Lubbock,Texas,2,2,0,0%,33.610193035000066,-101.820441552,2020-03-17 22:50 EDT,48,303,11.73,0.17050298380221654
Gregg,Texas,1,0,0,0%,32.48062462,-94.81699103,2020-03-17 22:50 EDT,48,183,4.07,0.24570024570024568
Lavaca,Texas,1,0,0,0%,29.38432888,-96.93010975,2020-03-17 22:50 EDT,48,285,0.42,2.380952380952381
Denton,Texas,1,0,0,0%,33.216590000000004,-97.13162,2020-03-17 22:50 EDT,48,121,11.48,0.08710801393728222
Bowie,Texas,1,0,0,0%,33.5594,-97.84837,2020-03-17 22:50 EDT,48,037,6.2,0.16129032258064516
Webb,Texas,1,0,0,0%,32.632630000000056,-97.07417999999996,2020-03-17 22:50 EDT,48,479,3.59,0.2785515320334262
Rusk,Texas,1,0,0,0%,31.795910000000053,-95.14990999999998,2020-03-17 22:50 EDT,48,401,6.21,0.1610305958132045
Brazos,Texas,1,1,0,0%,30.660485841000014,-96.30207301399996,2020-03-17 22:50 EDT,48,041,14.25,0.07017543859649122
Ellis,Texas,1,1,0,0%,32.34839289000007,-96.79460417699993,2020-03-17 22:50 EDT,48,139,1.66,0.6024096385542169
Montgomery,Pennsylvania,34,4,0,0%,40.21089424,-75.36736378,2020-03-17 22:50 EDT,42,091,21.66,1.569713758079409
Philadelphia,Pennsylvania,19,9,0,0%,39.95222,-75.16218,2020-03-17 22:50 EDT,42,101,56.54,0.3360452776795189
Cumberland,Pennsylvania,10,5,0,0%,40.16367663,-77.26538073,2020-03-17 22:50 EDT,42,041,12.25,0.8163265306122449
Allegheny,Pennsylvania,10,4,0,0%,40.45082,-80.01615,2020-03-17 22:50 EDT,42,003,35.1,0.2849002849002849
Delaware,Pennsylvania,9,2,0,0%,39.9167251,-75.39898556,2020-03-17 22:50 EDT,42,045,22.69,0.3966505068312032
Monroe,Pennsylvania,8,0,0,0%,41.05811592,-75.33939791,2020-03-17 22:50 EDT,42,089,4.51,1.7738359201773837
Bucks,Pennsylvania,8,1,0,0%,40.33694044,-75.10679406,2020-03-17 22:50 EDT,42,017,8.04,0.9950248756218907
Chester,Pennsylvania,6,4,0,0%,39.97320372,-75.74845154,2020-03-17 22:50 EDT,42,029,13.5,0.4444444444444444
Washington,Pennsylvania,2,1,0,0%,40.16752,-80.24648,2020-03-17 22:50 EDT,42,125,5.49,0.36429872495446264
Wayne,Pennsylvania,1,0,0,0%,41.64878798,-75.30324861,2020-03-17 22:50 EDT,42,127,3.73,0.2680965147453083
Northampton,Pennsylvania,1,0,0,0%,40.6836,-75.49108000000003,2020-03-17 22:50 EDT,42,095,11.25,0.08888888888888889
Pike,Pennsylvania,1,0,0,0%,41.33202501,-75.03382353,2020-03-17 22:50 EDT,42,103,0.48,2.0833333333333335
Lehigh,Pennsylvania,1,0,0,0%,40.61265671,-75.59232058,2020-03-17 22:50 EDT,42,077,9.14,0.10940919037199125
Luzerne,Pennsylvania,1,0,0,0%,41.28669,-75.90272,2020-03-17 22:50 EDT,42,079,11.9,0.08403361344537814
Beaver,Pennsylvania,1,0,0,0%,40.69640000000004,-80.30195999999995,2020-03-17 22:50 EDT,42,007,3.17,0.31545741324921134
Milwaukee,Wisconsin,40,27,0,0%,43.042,-87.90687,2020-03-17 22:50 EDT,55,079,22.85,1.75054704595186
Dane,Wisconsin,19,9,0,0%,43.2509,-89.51829000000002,2020-03-17 22:50 EDT,55,025,12.8,1.484375
Fond du Lac,Wisconsin,12,1,0,0%,43.77302,-88.44709,2020-03-17 22:50 EDT,55,039,3.54,3.389830508474576
Waukesha,Wisconsin,4,1,0,0%,43.01458,-88.23548000000002,2020-03-17 22:50 EDT,55,133,5.52,0.7246376811594204
Kenosha,Wisconsin,4,3,0,0%,42.58808,-87.82326,2020-03-17 22:50 EDT,55,059,4.39,0.9111617312072894
Sheboygan,Wisconsin,3,0,0,0%,43.74978,-87.71343,2020-03-17 22:50 EDT,55,117,2.79,1.075268817204301
Winnebago,Wisconsin,3,0,0,0%,44.07516,-88.52521999999998,2020-03-17 22:50 EDT,55,139,7.62,0.39370078740157477
Pierce,Wisconsin,1,0,0,0%,44.72273325,-92.42192317,2020-03-17 22:50 EDT,55,093,2.78,0.3597122302158274
Racine,Wisconsin,1,0,0,0%,42.72564000000001,-87.78955,2020-03-17 22:50 EDT,55,101,5,0.2
Wood,Wisconsin,1,0,0,0%,44.47523,-90.16062,2020-03-17 22:50 EDT,55,141,0.78,1.282051282051282
Outagamie,Wisconsin,1,0,0,0%,44.41615179,-88.46497822,2020-03-17 22:50 EDT,55,087,2.97,0.33670033670033667
Washington,Wisconsin,1,1,0,0%,43.36846263000007,-88.23074626999994,2020-03-17 22:50 EDT,55,131,1.03,0.970873786407767
Davidson,Tennessee,46,21,0,0%,36.16956079999999,-86.78475676,2020-03-17 22:50 EDT,47,037,26.43,1.7404464623533864
Williamson,Tennessee,21,3,0,0%,35.89382673,-86.89863959,2020-03-17 22:50 EDT,47,187,1.15,18.260869565217394
Shelby,Tennessee,3,1,0,0%,31.95656,-94.31826,2020-03-17 22:50 EDT,47,157,18.24,0.16447368421052633
Knox,Tennessee,2,1,0,0%,35.9956069,-83.93465204,2020-03-17 22:50 EDT,47,093,12.38,0.16155088852988692
Sullivan,Tennessee,1,0,0,0%,36.51280182,-82.30449503,2020-03-17 22:50 EDT,47,163,2.63,0.3802281368821293
Hamilton,Tennessee,1,0,0,0%,35.17932044,-85.16684143,2020-03-17 22:50 EDT,47,065,9.82,0.10183299389002036
Jefferson,Tennessee,1,0,0,0%,36.05717538,-83.45179448,2020-03-17 22:50 EDT,47,089,1.5,0.6666666666666666
Rutherford,Tennessee,1,0,0,0%,35.84274327,-86.41675248,2020-03-17 22:50 EDT,47,149,5.1,0.19607843137254904
Campbell,Tennessee,1,0,0,0%,36.40345626,-84.14936087,2020-03-17 22:50 EDT,47,013,0.52,1.923076923076923
Sevier,Tennessee,1,0,0,0%,35.78406841,-83.52422241,2020-03-17 22:50 EDT,47,155,0.98,1.0204081632653061
Fairfield,Connecticut,48,19,0,0%,41.16633,-73.22876,2020-03-17 22:50 EDT,09,001,19.6,2.4489795918367343
New Haven,Connecticut,8,4,0,0%,41.30801,-72.92432,2020-03-17 22:50 EDT,09,009,29.66,0.26972353337828725
Hartford,Connecticut,7,3,0,0%,41.76375,-72.67394,2020-03-17 22:50 EDT,09,003,26.01,0.2691272587466359
Litchfield,Connecticut,5,1,0,0%,41.74626,-73.18895,2020-03-17 22:50 EDT,09,005,2.47,2.0242914979757085
Washington,Oregon,21,7,0,0%,45.56005965,-123.098408,2020-03-17 22:50 EDT,41,067,7.35,2.857142857142857
Linn,Oregon,15,1,0,0%,44.4887414,-122.5343983,2020-03-17 22:50 EDT,41,043,1.08,13.888888888888888
Deschutes,Oregon,6,0,0,0%,44.15924,-121.25967,2020-03-17 22:50 EDT,41,017,1.38,4.347826086956522
Clackamas,Oregon,6,4,0,0%,45.41211,-122.56909,2020-03-17 22:50 EDT,41,005,2.92,2.0547945205479454
Marion,Oregon,4,1,0,0%,44.75045,-122.94052,2020-03-17 22:50 EDT,41,047,10.76,0.3717472118959108
Multnomah,Oregon,3,1,1,33.3%,45.46975,-122.70562,2020-03-17 22:50 EDT,41,051,19.04,0.15756302521008403
Jackson,Oregon,2,0,0,0%,42.4321189,-122.7284862,2020-03-17 22:50 EDT,41,029,3.63,0.5509641873278237
Umatilla,Oregon,2,0,0,0%,45.91768,-119.34203,2020-03-17 22:50 EDT,41,059,4.19,0.477326968973747
Polk,Oregon,2,1,0,0%,44.90373452,-123.4127777,2020-03-17 22:50 EDT,41,053,1.84,1.0869565217391304
Klamath,Oregon,1,0,0,0%,42.69219137,-121.6433518,2020-03-17 22:50 EDT,41,035,1.03,0.970873786407767
Douglas,Oregon,1,0,0,0%,43.27977096,-123.1664872,2020-03-17 22:50 EDT,41,019,1.82,0.5494505494505494
Yamhill,Oregon,1,0,0,0%,45.34037,-123.18787,2020-03-17 22:50 EDT,41,071,5.43,0.1841620626151013
Lane,Oregon,1,1,0,0%,43.938734975000045,-122.847927288,2020-03-17 22:50 EDT,41,039,8.79,0.11376564277588169
Arlington,Virginia,13,4,0,0%,38.8905,-77.08629,2020-03-17 22:50 EDT,51,013,2.88,4.513888888888889
Fairfax,Virginia,12,2,0,0%,38.84179,-77.30887,2020-03-17 22:50 EDT,51,059,10.62,1.1299435028248588
James City,Virginia,12,2,1,8.3%,37.31327387,-76.77335259,2020-03-17 22:50 EDT,51,095,1.14,10.526315789473685
Loudoun,Virginia,5,0,0,0%,39.09069908,-77.63564793,2020-03-17 22:50 EDT,51,107,1.7,2.9411764705882355
Prince William,Virginia,4,1,0,0%,38.7024474,-77.4800235,2020-03-17 22:50 EDT,51,153,2.7,1.4814814814814814
Chesterfield,Virginia,4,2,0,0%,37.37756,-77.50816999999998,2020-03-17 22:50 EDT,51,041,4.56,0.8771929824561404
Henrico,Virginia,2,1,0,0%,36.59272,-78.61649,2020-03-17 22:50 EDT,51,087,2.75,0.7272727272727273
Spotsylvania,Virginia,1,0,0,0%,38.20174,-77.58855,2020-03-17 22:50 EDT,51,177,0.52,1.923076923076923
Hanover,Virginia,1,0,0,0%,37.76881,-77.37109,2020-03-17 22:50 EDT,51,085,1.95,0.5128205128205129
Prince Edward,Virginia,1,0,0,0%,37.22429738,-78.44105653,2020-03-17 22:50 EDT,51,147,4.05,0.2469135802469136
Stafford,Virginia,1,0,0,0%,38.423460000000034,-77.40815999999995,2020-03-17 22:50 EDT,51,179,3.46,0.28901734104046245
York,Virginia,1,0,1,100%,37.24188617,-76.55913612,2020-03-17 22:50 EDT,51,199,0.65,1.5384615384615383
Goochland,Virginia,1,1,0,0%,37.722018873000025,-77.91622239099996,2020-03-17 22:50 EDT,51,075,0.98,1.0204081632653061
Cuyahoga,Ohio,31,7,0,0%,41.42441485,-81.65858169,2020-03-17 22:50 EDT,39,035,29.96,1.034712950600801
Butler,Ohio,6,0,0,0%,39.43863845,-84.57616769,2020-03-17 22:50 EDT,39,017,11.77,0.5097706032285472
Summit,Ohio,4,2,0,0%,41.12591572,-81.53218826,2020-03-17 22:50 EDT,39,153,10.35,0.3864734299516908
Franklin,Ohio,4,1,0,0%,39.96947128,-83.00933072,2020-03-17 22:50 EDT,39,049,30.78,0.1299545159194282
Lorain,Ohio,4,1,0,0%,41.4682,-82.17815,2020-03-17 22:50 EDT,39,093,8.62,0.4640371229698376
Stark,Ohio,3,0,0,0%,40.81390964,-81.3656565,2020-03-17 22:50 EDT,39,151,8.84,0.3393665158371041
Medina,Ohio,3,1,0,0%,41.14042,-81.86402,2020-03-17 22:50 EDT,39,103,1.2,2.5
Trumbull,Ohio,2,0,0,0%,41.31706712,-80.7611827,2020-03-17 22:50 EDT,39,155,3.14,0.6369426751592356
Belmont,Ohio,2,0,0,0%,40.02955,-81.03891,2020-03-17 22:50 EDT,39,013,3.83,0.5221932114882506
Coshocton,Ohio,2,2,0,0%,40.301617798000045,-81.92001376599995,2020-03-17 22:50 EDT,39,031,0.43,4.651162790697675
Lucas,Ohio,1,0,0,0%,41.61985841,-83.65977665,2020-03-17 22:50 EDT,39,095,9.82,0.10183299389002036
Tuscarawas,Ohio,1,0,0,0%,40.39758,-81.40727,2020-03-17 22:50 EDT,39,157,1.25,0.8
Geauga,Ohio,1,0,0,0%,41.49954507,-81.17858376,2020-03-17 22:50 EDT,39,055,0.86,1.1627906976744187
Lake,Ohio,1,1,0,0%,41.69640841900008,-81.23731888799995,2020-03-17 22:50 EDT,39,085,2.81,0.35587188612099646
Mahoning,Ohio,1,1,0,0%,41.01464430900006,-80.77623825399995,2020-03-17 22:50 EDT,39,099,9.14,0.10940919037199125
Darke,Ohio,1,1,0,0%,40.13323814900008,-84.61936158899994,2020-03-17 22:50 EDT,39,037,0.61,1.639344262295082
Wake,North Carolina,17,2,0,0%,35.79010846,-78.65039764,2020-03-17 22:50 EDT,37,183,21.8,0.7798165137614679
Durham,North Carolina,16,15,0,0%,35.99542,-78.89644,2020-03-17 22:50 EDT,37,063,13.91,1.150251617541337
Mecklenburg,North Carolina,11,4,0,0%,35.24147789,-80.83080552,2020-03-17 22:50 EDT,37,119,17.48,0.6292906178489702
Chatham,North Carolina,3,2,0,0%,35.70262985,-79.25541576,2020-03-17 22:50 EDT,37,037,0.76,3.9473684210526314
Harnett,North Carolina,3,0,0,0%,35.34117,-78.78837,2020-03-17 22:50 EDT,37,085,3.39,0.8849557522123893
Forsyth,North Carolina,2,0,0,0%,36.13053703,-80.25630221,2020-03-17 22:50 EDT,37,067,10.8,0.18518518518518517
Johnston,North Carolina,2,0,0,0%,35.51765595,-78.36573857,2020-03-17 22:50 EDT,37,101,1.71,1.1695906432748537
Cabarrus,North Carolina,1,0,0,0%,35.2372,-80.5423,2020-03-17 22:50 EDT,37,025,1.36,0.7352941176470588
Onslow,North Carolina,1,0,0,0%,34.73346891,-77.42966411,2020-03-17 22:50 EDT,37,133,21.38,0.046772684752104776
Wayne,North Carolina,1,0,0,0%,35.36376229,-78.0041603,2020-03-17 22:50 EDT,37,191,2.31,0.4329004329004329
Brunswick,North Carolina,1,0,0,0%,34.07059384,-78.23749682,2020-03-17 22:50 EDT,37,019,0.84,1.1904761904761905
Craven,North Carolina,1,0,0,0%,35.11728658,-77.08247035,2020-03-17 22:50 EDT,37,049,5.44,0.1838235294117647
Watauga,North Carolina,1,0,0,0%,36.23101355,-81.69645582,2020-03-17 22:50 EDT,37,189,5.9,0.1694915254237288
Wilson,North Carolina,1,0,0,0%,35.72196,-77.91637,2020-03-17 22:50 EDT,37,195,1.51,0.6622516556291391
Iredell,North Carolina,1,0,0,0%,33.93323000000004,-78.59111999999998,2020-03-17 22:50 EDT,37,097,1.24,0.8064516129032259
Sampson,North Carolina,1,0,0,0%,34.991607240000064,-78.37157695699995,2020-03-17 22:50 EDT,37,163,0.99,1.0101010101010102
Guilford,North Carolina,1,1,0,0%,36.079468175000045,-79.78897008099996,2020-03-17 22:50 EDT,37,081,19.21,0.052056220718375845
Orange,North Carolina,1,1,0,0%,36.061396613000056,-79.12059607999998,2020-03-17 22:50 EDT,37,135,8.21,0.12180267965895249
Lincoln,North Carolina,1,1,0,0%,35.48576875500004,-81.23065124699997,2020-03-17 22:50 EDT,37,109,0.71,1.4084507042253522
Oakland,Michigan,16,2,0,0%,42.74214,-83.16174000000002,2020-03-17 22:50 EDT,26,125,13.24,1.2084592145015105
Wayne,Michigan,14,2,0,0%,42.28515,-83.3836,2020-03-17 22:50 EDT,26,163,22.72,0.6161971830985916
Macomb,Michigan,8,2,0,0%,42.69565,-82.92171,2020-03-17 22:50 EDT,26,099,7.52,1.0638297872340425
Washtenaw,Michigan,7,0,0,0%,42.25322942,-83.83877634,2020-03-17 22:50 EDT,26,161,22.6,0.30973451327433627
Kent,Michigan,5,0,0,0%,43.03216204,-85.54929822,2020-03-17 22:50 EDT,26,081,11.54,0.43327556325823224
Ingham,Michigan,3,0,0,0%,42.59709245,-84.37353421,2020-03-17 22:50 EDT,26,065,17.19,0.17452006980802792
St. Clair,Michigan,2,0,0,0%,42.83189,-82.50220999999998,2020-03-17 22:50 EDT,26,147,2,1.0
Montcalm,Michigan,1,0,0,0%,43.31095473,-85.1525018,2020-03-17 22:50 EDT,26,117,3.06,0.32679738562091504
Bay,Michigan,1,0,0,0%,43.70732889,-83.99203709,2020-03-17 22:50 EDT,26,017,1.44,0.6944444444444444
Charlevoix,Michigan,1,0,0,0%,45.31653,-85.26071999999998,2020-03-17 22:50 EDT,26,029,0.28,3.571428571428571
Monroe,Michigan,1,0,0,0%,41.91606,-83.3979,2020-03-17 22:50 EDT,26,115,1.46,0.684931506849315
Ottawa,Michigan,1,0,0,0%,42.96071229,-85.99516567,2020-03-17 22:50 EDT,26,139,9.07,0.11025358324145534
Leelanau,Michigan,1,0,0,0%,44.938490727000044,-85.81182340899994,2020-03-17 22:50 EDT,26,089,0.28,3.571428571428571
Otsego,Michigan,1,0,0,0%,42.46051000000005,-85.69684999999998,2020-03-17 22:50 EDT,26,137,0.35,2.857142857142857
Jackson,Michigan,1,1,0,0%,42.24848234700005,-84.42344982899994,2020-03-17 22:50 EDT,26,075,8.67,0.11534025374855825
Montgomery,Maryland,24,9,0,0%,39.13636819,-77.20403165,2020-03-17 22:50 EDT,24,031,9.01,2.6637069922308547
Prince George's,Maryland,14,4,0,0%,38.82838616,-76.84587073,2020-03-17 22:50 EDT,24,033,20.01,0.6996501749125437
Baltimore,Maryland,6,2,0,0%,39.29058,-76.60925999999998,2020-03-17 22:50 EDT,24,005,21.42,0.2801120448179272
Howard,Maryland,4,0,0,0%,39.25112784,-76.9312584,2020-03-17 22:50 EDT,24,027,1.69,2.366863905325444
Anne Arundel,Maryland,3,2,0,0%,39.00889701,-76.60328627,2020-03-17 22:50 EDT,24,003,14.99,0.200133422281521
Harford,Maryland,2,0,0,0%,39.55444035,-76.31583955,2020-03-17 22:50 EDT,24,025,2.75,0.7272727272727273
Carroll,Maryland,2,1,0,0%,39.5629588,-77.02246566,2020-03-17 22:50 EDT,24,013,3.37,0.5934718100890207
Charles,Maryland,1,0,0,0%,38.47410423,-77.01286707,2020-03-17 22:50 EDT,24,017,1.41,0.7092198581560284
Talbot,Maryland,1,0,0,0%,38.75926446,-76.11366953,2020-03-17 22:50 EDT,24,041,0.37,2.7027027027027026
Frederick,Maryland,1,0,0,0%,39.41574,-77.41203,2020-03-17 22:50 EDT,24,021,4.35,0.2298850574712644
Hennepin,Minnesota,24,2,0,0%,45.00575776,-93.4749321,2020-03-17 22:50 EDT,27,053,25.92,0.9259259259259258
Ramsey,Minnesota,11,1,0,0%,45.01812241,-93.09961678,2020-03-17 22:50 EDT,27,123,17.44,0.6307339449541284
Dakota,Minnesota,6,1,0,0%,44.67098069,-93.06667775,2020-03-17 22:50 EDT,27,037,2.82,2.127659574468085
Olmsted,Minnesota,5,2,0,0%,44.00379942,-92.40181819,2020-03-17 22:50 EDT,27,109,2.37,2.109704641350211
Anoka,Minnesota,3,0,0,0%,45.19833,-93.38997,2020-03-17 22:50 EDT,27,003,2.96,1.0135135135135136
Stearns,Minnesota,3,0,0,0%,45.55209682,-94.61375674,2020-03-17 22:50 EDT,27,145,7.29,0.411522633744856
Washington,Minnesota,2,0,0,0%,45.04110113,-92.88337857,2020-03-17 22:50 EDT,27,163,3.55,0.5633802816901409
Carver,Minnesota,1,0,0,0%,44.76325,-93.62524,2020-03-17 22:50 EDT,27,019,0.88,1.1363636363636365
Wright,Minnesota,1,0,0,0%,45.17344199,-93.9635579,2020-03-17 22:50 EDT,27,171,1.11,0.9009009009009008
Renville,Minnesota,1,0,0,0%,44.78921,-95.21243,2020-03-17 22:50 EDT,27,129,0.34,2.941176470588235
Waseca,Minnesota,1,0,0,0%,44.07804,-93.50742,2020-03-17 22:50 EDT,27,161,0.96,1.0416666666666667
Benton,Minnesota,1,0,0,0%,44.77609,-93.78113,2020-03-17 22:50 EDT,27,009,1.05,0.9523809523809523
Clark,Nevada,42,7,1,2.4%,36.21709974,-115.0246913,2020-03-17 22:50 EDT,32,003,22.98,1.8276762402088773
Washoe,Nevada,12,3,0,0%,40.68696023,-119.665991,2020-03-17 22:50 EDT,32,031,5.31,2.2598870056497176
Carson City,Nevada,2,1,0,0%,39.16506000000004,-119.76696999999996,2020-03-17 22:50 EDT,32,510,2.83,0.7067137809187279
Salt Lake,Utah,20,4,0,0%,40.76031,-111.88822,2020-03-17 22:50 EDT,49,035,14.85,1.3468013468013469
Summit,Utah,8,2,0,0%,40.86809857,-110.9558464,2020-03-17 22:50 EDT,49,043,0.11,72.72727272727273
Davis,Utah,4,0,0,0%,40.99973617,-111.9800051,2020-03-17 22:50 EDT,49,011,3.07,1.3029315960912053
Wasatch,Utah,2,1,0,0%,40.3304771,-111.1683986,2020-03-17 22:50 EDT,49,051,0.25,8.0
Tooele,Utah,1,0,0,0%,40.53408,-112.29849,2020-03-17 22:50 EDT,49,045,0.32,3.125
Kershaw,South Carolina,22,4,0,0%,34.33892207,-80.59029602,2020-03-17 22:50 EDT,45,055,0.4,55.0
Beaufort,South Carolina,4,1,0,0%,32.43119,-80.66993000000002,2020-03-17 22:50 EDT,45,013,5.53,0.7233273056057866
Horry,South Carolina,4,1,0,0%,33.93188,-79.1347,2020-03-17 22:50 EDT,45,051,3.83,1.0443864229765012
Charleston,South Carolina,3,2,0,0%,32.78115,-79.9316,2020-03-17 22:50 EDT,45,019,10.86,0.27624309392265195
Lexington,South Carolina,3,1,1,33.3%,33.98105,-81.23595,2020-03-17 22:50 EDT,45,063,2.34,1.2820512820512822
Lancaster,South Carolina,2,0,0,0%,34.72096,-80.77112,2020-03-17 22:50 EDT,45,057,1.98,1.0101010101010102
Anderson,South Carolina,2,0,0,0%,34.500609999999995,-82.64962,2020-03-17 22:50 EDT,45,007,2.95,0.6779661016949152
Greenville,South Carolina,2,1,0,0%,34.84827,-82.40011,2020-03-17 22:50 EDT,45,045,10.94,0.18281535648994515
Spartanburg,South Carolina,1,0,0,0%,34.94838,-81.93494,2020-03-17 22:50 EDT,45,083,8.27,0.12091898428053205
Fairfield,South Carolina,1,0,0,0%,34.39518618500006,-81.12116933899995,2020-03-17 22:50 EDT,45,039,0.4,2.5
Calhoun,South Carolina,1,1,0,0%,33.67595940800004,-80.78363901499995,2020-03-17 22:50 EDT,45,017,0.16,6.25
Richland,South Carolina,1,1,0,0%,34.021452864000025,-80.90134504399998,2020-03-17 22:50 EDT,45,079,31.2,0.032051282051282055
York,South Carolina,1,1,0,0%,34.974750382000025,-81.18448768799998,2020-03-17 22:50 EDT,45,091,3.7,0.27027027027027023
Jefferson,Alabama,21,4,0,0%,33.55427371,-86.89648912,2020-03-17 22:50 EDT,01,073,16.69,1.2582384661473935
Shelby,Alabama,4,1,0,0%,33.113,-86.58361,2020-03-17 22:50 EDT,01,117,2.51,1.5936254980079683
Tuscaloosa,Alabama,3,0,0,0%,33.21042,-87.56625,2020-03-17 22:50 EDT,01,125,10.56,0.28409090909090906
Lee,Alabama,3,2,0,0%,32.60103513,-85.35548613,2020-03-17 22:50 EDT,01,081,4.96,0.6048387096774194
Montgomery,Alabama,2,0,0,0%,32.38015,-86.30008000000002,2020-03-17 22:50 EDT,01,101,9.12,0.2192982456140351
Elmore,Alabama,2,1,0,0%,32.54165,-86.31093,2020-03-17 22:50 EDT,01,051,5.02,0.39840637450199207
Limestone,Alabama,1,0,0,0%,34.81489201,-86.97728456,2020-03-17 22:50 EDT,01,083,2.7,0.37037037037037035
Baldwin,Alabama,1,0,0,0%,30.73589116,-87.72352514,2020-03-17 22:50 EDT,01,003,2.19,0.4566210045662101
St. Clair,Alabama,1,1,0,0%,32.323470000000036,-86.61663999999996,2020-03-17 22:50 EDT,01,115,1.56,0.641025641025641
Madison,Alabama,1,1,0,0%,34.76311800900004,-86.55018950599998,2020-03-17 22:50 EDT,01,089,8.32,0.12019230769230768
Cumberland,Maine,18,5,0,0%,43.79028,-70.24611999999999,2020-03-17 22:50 EDT,23,005,9.18,1.9607843137254903
Androscoggin,Maine,2,1,0,0%,44.16587609,-70.20645861,2020-03-17 22:50 EDT,23,001,2.88,0.6944444444444444
Lincoln,Maine,2,0,0,0%,44.07018534,-69.54387103,2020-03-17 22:50 EDT,23,015,0.5,4.0
Oxford,Maine,1,1,0,0%,44.50009572000005,-70.75666911999997,2020-03-17 22:50 EDT,23,017,0.84,1.1904761904761905
York,Maine,1,1,0,0%,43.47852982800004,-70.71542947299997,2020-03-17 22:50 EDT,23,031,3.61,0.2770083102493075
Kennebec,Maine,1,1,0,0%,44.409148050000056,-69.76727561699994,2020-03-17 22:50 EDT,23,011,3.82,0.2617801047120419
Marion,Indiana,9,0,1,11.1%,39.78174364,-86.13841490000001,2020-03-17 22:50 EDT,18,097,16.47,0.546448087431694
Hendricks,Indiana,3,0,0,0%,39.76945435,-86.50994965,2020-03-17 22:50 EDT,18,063,4.05,0.7407407407407408
Johnson,Indiana,3,0,1+1,33.3%,39.48998224,-86.10160833,2020-03-17 22:50 EDT,18,081,2.45,1.2244897959183672
Howard,Indiana,2,0,0,0%,40.48359609,-86.11686027,2020-03-17 22:50 EDT,18,067,1.28,1.5625
Franklin,Indiana,2,2,0,0%,39.41487151200005,-85.06025193299996,2020-03-17 22:50 EDT,18,047,0.19,10.526315789473685
Lake,Indiana,2,2,0,0%,41.41660630000007,-87.38217401499998,2020-03-17 22:50 EDT,18,089,6.42,0.3115264797507788
Noble,Indiana,1,0,0,0%,41.39858246,-85.41743879,2020-03-17 22:50 EDT,18,113,0.81,1.2345679012345678
Adams,Indiana,1,0,0,0%,40.74565068,-84.93663421,2020-03-17 22:50 EDT,18,001,0.42,2.380952380952381
Boone,Indiana,1,0,0,0%,40.05074486,-86.46869878,2020-03-17 22:50 EDT,18,011,0.57,1.7543859649122808
St. Joseph,Indiana,1,0,0,0%,41.61672009,-86.28991117,2020-03-17 22:50 EDT,18,141,11.34,0.08818342151675485
Wells,Indiana,1,0,0,0%,40.72919489,-85.22121595,2020-03-17 22:50 EDT,18,179,0.47,2.127659574468085
LaPorte,Indiana,1,0,0,0%,41.6106,-86.72251999999996,2020-03-17 22:50 EDT,18,091,6.35,0.15748031496062992
Hamilton,Indiana,1,0,0,0%,40.07251369,-86.05201795,2020-03-17 22:50 EDT,18,057,1.87,0.53475935828877
Floyd,Indiana,1,0,0,0%,38.3189831,-85.90692978,2020-03-17 22:50 EDT,18,043,1.33,0.7518796992481203
Bartholomew,Indiana,1,0,0,0%,39.20594992,-85.8975923,2020-03-17 22:50 EDT,18,005,1.15,0.8695652173913044
Johnson,Iowa,18,3,0,0%,41.67149574,-91.58805417,2020-03-17 22:50 EDT,19,103,8.51,2.1151586368977675
Dallas,Iowa,3,1,0,0%,41.68481683,-94.03976204,2020-03-17 22:50 EDT,19,049,0.68,4.411764705882352
Allamakee,Iowa,2,0,0,0%,43.28531816,-91.3847131,2020-03-17 22:50 EDT,19,005,0.23,8.695652173913043
Pottawattamie,Iowa,1,0,0,0%,41.33665838,-95.54141965,2020-03-17 22:50 EDT,19,155,2.12,0.4716981132075471
Carroll,Iowa,1,0,0,0%,42.06585,-94.86793,2020-03-17 22:50 EDT,19,027,0.41,2.4390243902439024
Harrison,Iowa,1,0,0,0%,41.683014,-95.81552401,2020-03-17 22:50 EDT,19,085,0.28,3.571428571428571
Polk,Iowa,1,0,0,0%,41.68541161,-93.57344237,2020-03-17 22:50 EDT,19,153,9.47,0.10559662090813093
Adair,Iowa,1,1,0,0%,41.33074347900003,-94.470946439,2020-03-17 22:50 EDT,19,001,0.15,6.666666666666667
Black Hawk,Iowa,1,1,0,0%,41.52087000000006,-90.63763999999998,2020-03-17 22:50 EDT,19,013,4.98,0.2008032128514056
Jefferson,Kentucky,8,1,0,0%,38.18589024,-85.65499484,2020-03-17 22:50 EDT,21,111,16.63,0.4810583283223091
Fayette,Kentucky,7,0,0,0%,38.04227216,-84.45868673,2020-03-17 22:50 EDT,21,067,13.13,0.5331302361005331
