County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Contra Costa,California,276,27,3,3,1.1%,37.91793732,-121.9259354,2020-04-02 22:55 EDT,06,013,1133.247,0.24354796438905196
Ventura,California,177,17,6,6,3.4%,34.28082,-119.29232,2020-04-02 22:55 EDT,06,111,848.112,0.2086988510951384
San Joaquin,California,173,12,9,9,5.2%,37.93479557,-121.2713112,2020-04-02 22:55 EDT,06,077,732.212,0.2362703697836146
Kern,California,158,32,1,1,0.6%,35.34281638,-118.7299395,2020-04-02 22:55 EDT,06,029,883.053,0.17892470780349537
Santa Barbara,California,139,28,1,1,0.7%,34.41938,-119.69905,2020-04-02 22:55 EDT,06,083,443.738,0.3132479075490492
Marin,California,118,10,6,6,5.1%,38.07188727,-122.7195348,2020-04-02 22:55 EDT,06,041,260.295,0.4533317966153787
Fresno,California,94,12,0,0,0.0%,36.74084000000001,-119.78552,2020-04-02 22:55 EDT,06,019,978.130,0.09610174516679787
Sonoma,California,91,0,2,2,2.2%,38.29188,-122.45728,2020-04-02 22:55 EDT,06,097,501.317,0.18152187139075676
Placer,California,90,12,2,2,2.2%,39.05913563,-120.7536328,2020-04-02 22:55 EDT,06,061,380.077,0.23679412329606894
San Luis Obispo,California,89,6,0,0,0.0%,35.28579000000001,-120.66275,2020-04-02 22:55 EDT,06,079,281.455,0.3162139596027784
Tulare,California,74,15,2,2,2.7%,36.20649,-119.34305,2020-04-02 22:55 EDT,06,107,460.477,0.16070292327304078
Santa Cruz,California,54,0,1,1,1.9%,36.97424,-122.03098,2020-04-02 22:55 EDT,06,087,273.765,0.19724946578269684
Solano,California,54,0,0,0,0.0%,38.27793363,-121.9272405,2020-04-02 22:55 EDT,06,095,438.530,0.12313866782204183
Monterey,California,48,6,2,2,4.2%,36.21714603,-121.2390196,2020-04-02 22:55 EDT,06,053,433.212,0.11080025484058613
Stanislaus,California,44,0,0,0,0.0%,37.55932622,-120.9976619,2020-04-02 22:55 EDT,06,099,539.301,0.08158709143873275
Imperial,California,43,5,1,1,2.3%,32.84748,-115.56952,2020-04-02 22:55 EDT,06,025,180.216,0.238602565809917
Humboldt,California,37,9,0,0,0.0%,40.69879803,-123.8737147,2020-04-02 22:55 EDT,06,023,135.768,0.27252371692887867
Yolo,California,33,5,1,1,3.0%,38.73431,-121.81279,2020-04-02 22:55 EDT,06,113,214.977,0.1535047935360527
Nevada,California,26,0,0,0,0.0%,39.2616,-121.0161,2020-04-02 22:55 EDT,06,057,99.092,0.2623824324869818
Madera,California,25,2,1,1,4.0%,36.96205,-120.06399,2020-04-02 22:55 EDT,06,039,155.013,0.1612767961396786
San Benito,California,23,2,1,1,4.3%,36.50506,-121.08332,2020-04-02 22:55 EDT,06,069,59.416,0.3871011175440958
Mono,California,18,0,1,1,5.6%,37.93749777,-118.8838882,2020-04-02 22:55 EDT,06,051,14.174,1.2699308593198813
Napa,California,18,0,1,1,5.6%,38.50647693,-122.3306091,2020-04-02 22:55 EDT,06,055,140.530,0.12808652956664057
El Dorado,California,18,0,0,0,0.0%,38.68217,-120.84683,2020-04-02 22:55 EDT,06,017,186.661,0.09643149881335684
Sutter,California,14,0,1,1,7.1%,39.0346753900001,-121.694845711,2020-04-02 22:55 EDT,06,101,95.872,0.14602803738317754
Merced,California,12,2,0,0,0.0%,37.19187429,-120.717739,2020-04-02 22:55 EDT,06,047,269.075,0.04459723125522624
Shasta,California,11,4,1,1,9.1%,40.59828,-122.49095,2020-04-02 22:55 EDT,06,089,179.085,0.06142334645559371
Inyo,California,10,1,0,0,0.0%,36.511060297,-117.41059195,2020-04-02 22:55 EDT,06,027,18.085,0.552944429084877
Butte,California,9,1,0,0,0.0%,39.66709143,-121.600911,2020-04-02 22:55 EDT,06,007,227.075,0.03963448199933943
Yuba,California,8,0,0,0,0.0%,39.26918299,-121.3512653,2020-04-02 22:55 EDT,06,115,75.493,0.10597008994211385
Kings,California,5,0,0,0,0.0%,36.075430705,-119.815354141,2020-04-02 22:55 EDT,06,031,150.075,0.03331667499583542
Mendocino,California,4,0,0,0,0.0%,39.44024063,-123.3912784,2020-04-02 22:55 EDT,06,045,87.422,0.04575507309372926
Amador,California,3,1,0,0,0.0%,38.44606535,-120.651755,2020-04-02 22:55 EDT,06,005,37.829,0.07930423748975654
Calaveras,California,3,0,0,0,0.0%,38.20473567,-120.5540655,2020-04-02 22:55 EDT,06,009,45.235,0.06632032718028076
