County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Luzerne,Pennsylvania,1,0,0,0%,41.28669,-75.90272,2020-03-16 23:13 EDT,42,079,11.9,0.08403361344537814
Beaver,Pennsylvania,1,1,0,0%,40.69640000000004,-80.30195999999995,2020-03-16 23:13 EDT,42,007,3.17,0.31545741324921134
Oakland,Michigan,14,0,0,0%,42.74214,-83.16174000000002,2020-03-16 23:13 EDT,26,125,13.24,1.0574018126888218
Wayne,Michigan,14,0,0,0%,42.28515,-83.3836,2020-03-16 23:13 EDT,26,163,22.72,0.6161971830985916
Washtenaw,Michigan,7,0,0,0%,42.25322942,-83.83877634,2020-03-16 23:13 EDT,26,161,22.6,0.30973451327433627
Macomb,Michigan,6,1,0,0%,42.69565,-82.92171,2020-03-16 23:13 EDT,26,099,7.52,0.797872340425532
Kent,Michigan,5,0,0,0%,43.03216204,-85.54929822,2020-03-16 23:13 EDT,26,081,11.54,0.43327556325823224
St. Clair,Michigan,2,0,0,0%,42.83189,-82.50220999999998,2020-03-16 23:13 EDT,26,147,2,1.0
Ingham,Michigan,2,1,0,0%,42.59709245,-84.37353421,2020-03-16 23:13 EDT,26,065,17.19,0.11634671320535193
Montcalm,Michigan,1,0,0,0%,43.31095473,-85.1525018,2020-03-16 23:13 EDT,26,117,3.06,0.32679738562091504
Bay,Michigan,1,0,0,0%,43.70732889,-83.99203709,2020-03-16 23:13 EDT,26,017,1.44,0.6944444444444444
Charlevoix,Michigan,1,0,0,0%,45.31653,-85.26071999999998,2020-03-16 23:13 EDT,26,029,0.28,3.571428571428571
Monroe,Michigan,1,0,0,0%,41.91606,-83.3979,2020-03-16 23:13 EDT,26,115,1.46,0.684931506849315
Ottawa,Michigan,1,0,0,0%,42.96071229,-85.99516567,2020-03-16 23:13 EDT,26,139,9.07,0.11025358324145534
Hennepin,Minnesota,22,10,0,0%,45.00575776,-93.4749321,2020-03-16 23:13 EDT,27,053,25.92,0.8487654320987654
Ramsey,Minnesota,10,2,0,0%,45.01812241,-93.09961678,2020-03-16 23:13 EDT,27,123,17.44,0.573394495412844
Dakota,Minnesota,5,2,0,0%,44.67098069,-93.06667775,2020-03-16 23:13 EDT,27,037,2.82,1.773049645390071
Anoka,Minnesota,3,1,0,0%,45.19833,-93.38997,2020-03-16 23:13 EDT,27,003,2.96,1.0135135135135136
Olmsted,Minnesota,3,1,0,0%,44.00379942,-92.40181819,2020-03-16 23:13 EDT,27,109,2.37,1.2658227848101264
Stearns,Minnesota,3,0,0,0%,45.55209682,-94.61375674,2020-03-16 23:13 EDT,27,145,7.29,0.411522633744856
Washington,Minnesota,2,1,0,0%,45.04110113,-92.88337857,2020-03-16 23:13 EDT,27,163,3.55,0.5633802816901409
Carver,Minnesota,1,0,0,0%,44.76325,-93.62524,2020-03-16 23:13 EDT,27,019,0.88,1.1363636363636365
Wright,Minnesota,1,0,0,0%,45.17344199,-93.9635579,2020-03-16 23:13 EDT,27,171,1.11,0.9009009009009008
Renville,Minnesota,1,0,0,0%,44.78921,-95.21243,2020-03-16 23:13 EDT,27,129,0.34,2.941176470588235
Waseca,Minnesota,1,0,0,0%,44.07804,-93.50742,2020-03-16 23:13 EDT,27,161,0.96,1.0416666666666667
Benton,Minnesota,1,1,0,0%,44.77609,-93.78113,2020-03-16 23:13 EDT,27,009,1.05,0.9523809523809523
Davidson,Tennessee,25,8,0,0%,36.16956079999999,-86.78475676,2020-03-16 23:13 EDT,47,037,26.43,0.9458948164964056
Williamson,Tennessee,18,4,0,0%,35.89382673,-86.89863959,2020-03-16 23:13 EDT,47,187,1.15,15.65217391304348
Shelby,Tennessee,2,0,0,0%,31.95656,-94.31826,2020-03-16 23:13 EDT,47,157,18.24,0.10964912280701755
Sullivan,Tennessee,1,0,0,0%,36.51280182,-82.30449503,2020-03-16 23:13 EDT,47,163,2.63,0.3802281368821293
Knox,Tennessee,1,0,0,0%,35.9956069,-83.93465204,2020-03-16 23:13 EDT,47,093,12.38,0.08077544426494346
Hamilton,Tennessee,1,0,0,0%,35.17932044,-85.16684143,2020-03-16 23:13 EDT,47,065,9.82,0.10183299389002036
Jefferson,Tennessee,1,0,0,0%,36.05717538,-83.45179448,2020-03-16 23:13 EDT,47,089,1.5,0.6666666666666666
Rutherford,Tennessee,1,0,0,0%,35.84274327,-86.41675248,2020-03-16 23:13 EDT,47,149,5.1,0.19607843137254904
Campbell,Tennessee,1,0,0,0%,36.40345626,-84.14936087,2020-03-16 23:13 EDT,47,013,0.52,1.923076923076923
Sevier,Tennessee,1,1,0,0%,35.78406841,-83.52422241,2020-03-16 23:13 EDT,47,155,0.98,1.0204081632653061
Fairfax,Virginia,10,0,0,0%,38.84179,-77.30887,2020-03-16 23:13 EDT,51,059,10.62,0.9416195856873824
James City,Virginia,10,2,1,10%,37.31327387,-76.77335259,2020-03-16 23:13 EDT,51,095,1.14,8.771929824561404
Arlington,Virginia,9,1,0,0%,38.8905,-77.08629,2020-03-16 23:13 EDT,51,013,2.88,3.125
Loudoun,Virginia,5,0,0,0%,39.09069908,-77.63564793,2020-03-16 23:13 EDT,51,107,1.7,2.9411764705882355
Prince William,Virginia,3,0,0,0%,38.7024474,-77.4800235,2020-03-16 23:13 EDT,51,153,2.7,1.111111111111111
Chesterfield,Virginia,2,1,0,0%,37.37756,-77.50816999999998,2020-03-16 23:13 EDT,51,041,4.56,0.4385964912280702
Spotsylvania,Virginia,1,0,0,0%,38.20174,-77.58855,2020-03-16 23:13 EDT,51,177,0.52,1.923076923076923
Hanover,Virginia,1,0,0,0%,37.76881,-77.37109,2020-03-16 23:13 EDT,51,085,1.95,0.5128205128205129
Prince Edward,Virginia,1,0,0,0%,37.22429738,-78.44105653,2020-03-16 23:13 EDT,51,147,4.05,0.2469135802469136
Stafford,Virginia,1,1,0,0%,38.423460000000034,-77.40815999999995,2020-03-16 23:13 EDT,51,179,3.46,0.28901734104046245
Henrico,Virginia,1,1,0,0%,36.59272,-78.61649,2020-03-16 23:13 EDT,51,087,2.75,0.36363636363636365
York,Virginia,0,0,1+1,Infinity%,37.24188617,-76.55913612,2020-03-16 23:13 EDT,51,199,0.65,0.0
Cuyahoga,Ohio,24,10,0,0%,41.42441485,-81.65858169,2020-03-16 23:13 EDT,39,035,29.96,0.8010680907877169
Butler,Ohio,6,0,0,0%,39.43863845,-84.57616769,2020-03-16 23:13 EDT,39,017,11.77,0.5097706032285472
Stark,Ohio,3,0,0,0%,40.81390964,-81.3656565,2020-03-16 23:13 EDT,39,151,8.84,0.3393665158371041
Franklin,Ohio,3,0,0,0%,39.96947128,-83.00933072,2020-03-16 23:13 EDT,39,049,30.78,0.09746588693957114
Lorain,Ohio,3,1,0,0%,41.4682,-82.17815,2020-03-16 23:13 EDT,39,093,8.62,0.3480278422273782
Trumbull,Ohio,2,0,0,0%,41.31706712,-80.7611827,2020-03-16 23:13 EDT,39,155,3.14,0.6369426751592356
Belmont,Ohio,2,0,0,0%,40.02955,-81.03891,2020-03-16 23:13 EDT,39,013,3.83,0.5221932114882506
Summit,Ohio,2,0,0,0%,41.12591572,-81.53218826,2020-03-16 23:13 EDT,39,153,10.35,0.1932367149758454
Medina,Ohio,2,1,0,0%,41.14042,-81.86402,2020-03-16 23:13 EDT,39,103,1.2,1.6666666666666667
Lucas,Ohio,1,0,0,0%,41.61985841,-83.65977665,2020-03-16 23:13 EDT,39,095,9.82,0.10183299389002036
Tuscarawas,Ohio,1,0,0,0%,40.39758,-81.40727,2020-03-16 23:13 EDT,39,157,1.25,0.8
Geauga,Ohio,1,1,0,0%,41.49954507,-81.17858376,2020-03-16 23:13 EDT,39,055,0.86,1.1627906976744187
Milwaukee,Wisconsin,13,6,0,0%,43.042,-87.90687,2020-03-16 23:13 EDT,55,079,22.85,0.5689277899343544
Fond du Lac,Wisconsin,11,0,0,0%,43.77302,-88.44709,2020-03-16 23:13 EDT,55,039,3.54,3.1073446327683616
Dane,Wisconsin,10,4,0,0%,43.2509,-89.51829000000002,2020-03-16 23:13 EDT,55,025,12.8,0.78125
Waukesha,Wisconsin,3,0,0,0%,43.01458,-88.23548000000002,2020-03-16 23:13 EDT,55,133,5.52,0.5434782608695653
Sheboygan,Wisconsin,3,0,0,0%,43.74978,-87.71343,2020-03-16 23:13 EDT,55,117,2.79,1.075268817204301
Winnebago,Wisconsin,3,2,0,0%,44.07516,-88.52521999999998,2020-03-16 23:13 EDT,55,139,7.62,0.39370078740157477
Pierce,Wisconsin,1,0,0,0%,44.72273325,-92.42192317,2020-03-16 23:13 EDT,55,093,2.78,0.3597122302158274
Racine,Wisconsin,1,0,0,0%,42.72564000000001,-87.78955,2020-03-16 23:13 EDT,55,101,5,0.2
Wood,Wisconsin,1,0,0,0%,44.47523,-90.16062,2020-03-16 23:13 EDT,55,141,0.78,1.282051282051282
Outagamie,Wisconsin,1,1,0,0%,44.41615179,-88.46497822,2020-03-16 23:13 EDT,55,087,2.97,0.33670033670033667
Kenosha,Wisconsin,1,1,0,0%,42.58808,-87.82326,2020-03-16 23:13 EDT,55,059,4.39,0.22779043280182235
Washington,Oregon,14,1,0,0%,45.56005965,-123.098408,2020-03-16 23:13 EDT,41,067,7.35,1.9047619047619049
Linn,Oregon,10,0,0,0%,44.4887414,-122.5343983,2020-03-16 23:13 EDT,41,043,1.08,9.25925925925926
Deschutes,Oregon,6,2,0,0%,44.15924,-121.25967,2020-03-16 23:13 EDT,41,017,1.38,4.347826086956522
Marion,Oregon,3,1,0,0%,44.75045,-122.94052,2020-03-16 23:13 EDT,41,047,10.76,0.2788104089219331
Jackson,Oregon,2,0,0,0%,42.4321189,-122.7284862,2020-03-16 23:13 EDT,41,029,3.63,0.5509641873278237
Umatilla,Oregon,2,0,0,0%,45.91768,-119.34203,2020-03-16 23:13 EDT,41,059,4.19,0.477326968973747
Multnomah,Oregon,2,1,1,50%,45.46975,-122.70562,2020-03-16 23:13 EDT,41,051,19.04,0.10504201680672269
Clackamas,Oregon,2,1,0,0%,45.41211,-122.56909,2020-03-16 23:13 EDT,41,005,2.92,0.684931506849315
Klamath,Oregon,1,0,0,0%,42.69219137,-121.6433518,2020-03-16 23:13 EDT,41,035,1.03,0.970873786407767
Douglas,Oregon,1,0,0,0%,43.27977096,-123.1664872,2020-03-16 23:13 EDT,41,019,1.82,0.5494505494505494
Polk,Oregon,1,0,0,0%,44.90373452,-123.4127777,2020-03-16 23:13 EDT,41,053,1.84,0.5434782608695652
Yamhill,Oregon,1,0,0,0%,45.34037,-123.18787,2020-03-16 23:13 EDT,41,071,5.43,0.1841620626151013
Clark,Nevada,35,19,1+1,2.9%,36.21709974,-115.0246913,2020-03-16 23:13 EDT,32,003,22.98,1.5230635335073976
Washoe,Nevada,9,0,0,0%,40.68696023,-119.665991,2020-03-16 23:13 EDT,32,031,5.31,1.6949152542372883
Montgomery,Maryland,15,3,0,0%,39.13636819,-77.20403165,2020-03-16 23:13 EDT,24,031,9.01,1.6648168701442843
Prince George's,Maryland,10,0,0,0%,38.82838616,-76.84587073,2020-03-16 23:13 EDT,24,033,20.01,0.4997501249375312
Baltimore,Maryland,4,0,0,0%,39.29058,-76.60925999999998,2020-03-16 23:13 EDT,24,005,21.42,0.18674136321195142
Howard,Maryland,4,3,0,0%,39.25112784,-76.9312584,2020-03-16 23:13 EDT,24,027,1.69,2.366863905325444
Harford,Maryland,2,0,0,0%,39.55444035,-76.31583955,2020-03-16 23:13 EDT,24,025,2.75,0.7272727272727273
Charles,Maryland,1,0,0,0%,38.47410423,-77.01286707,2020-03-16 23:13 EDT,24,017,1.41,0.7092198581560284
Anne Arundel,Maryland,1,0,0,0%,39.00889701,-76.60328627,2020-03-16 23:13 EDT,24,003,14.99,0.066711140760507
Carroll,Maryland,1,0,0,0%,39.5629588,-77.02246566,2020-03-16 23:13 EDT,24,013,3.37,0.29673590504451036
Talbot,Maryland,1,0,0,0%,38.75926446,-76.11366953,2020-03-16 23:13 EDT,24,041,0.37,2.7027027027027026
Frederick,Maryland,1,1,0,0%,39.41574,-77.41203,2020-03-16 23:13 EDT,24,021,4.35,0.2298850574712644
Wake,North Carolina,15,1,0,0%,35.79010846,-78.65039764,2020-03-16 23:13 EDT,37,183,21.8,0.6880733944954128
Mecklenburg,North Carolina,7,3,0,0%,35.24147789,-80.83080552,2020-03-16 23:13 EDT,37,119,17.48,0.40045766590389015
Harnett,North Carolina,4,2,0,0%,35.34117,-78.78837,2020-03-16 23:13 EDT,37,085,3.39,1.1799410029498525
Forsyth,North Carolina,2,0,0,0%,36.13053703,-80.25630221,2020-03-16 23:13 EDT,37,067,10.8,0.18518518518518517
Johnston,North Carolina,2,0,0,0%,35.51765595,-78.36573857,2020-03-16 23:13 EDT,37,101,1.71,1.1695906432748537
Chatham,North Carolina,1,0,0,0%,35.70262985,-79.25541576,2020-03-16 23:13 EDT,37,037,0.76,1.3157894736842106
Durham,North Carolina,1,0,0,0%,35.99542,-78.89644,2020-03-16 23:13 EDT,37,063,13.91,0.07189072609633357
Cabarrus,North Carolina,1,0,0,0%,35.2372,-80.5423,2020-03-16 23:13 EDT,37,025,1.36,0.7352941176470588
Onslow,North Carolina,1,0,0,0%,34.73346891,-77.42966411,2020-03-16 23:13 EDT,37,133,21.38,0.046772684752104776
Wayne,North Carolina,1,0,0,0%,35.36376229,-78.0041603,2020-03-16 23:13 EDT,37,191,2.31,0.4329004329004329
Brunswick,North Carolina,1,0,0,0%,34.07059384,-78.23749682,2020-03-16 23:13 EDT,37,019,0.84,1.1904761904761905
Craven,North Carolina,1,0,0,0%,35.11728658,-77.08247035,2020-03-16 23:13 EDT,37,049,5.44,0.1838235294117647
Watauga,North Carolina,1,0,0,0%,36.23101355,-81.69645582,2020-03-16 23:13 EDT,37,189,5.9,0.1694915254237288
Wilson,North Carolina,1,0,0,0%,35.72196,-77.91637,2020-03-16 23:13 EDT,37,195,1.51,0.6622516556291391
Iredell,North Carolina,1,1,0,0%,33.93323000000004,-78.59111999999998,2020-03-16 23:13 EDT,37,097,1.24,0.8064516129032259
Fairfield,Connecticut,29,13,0,0%,41.16633,-73.22876,2020-03-16 23:13 EDT,09,001,19.6,1.4795918367346939
Litchfield,Connecticut,4,1,0,0%,41.74626,-73.18895,2020-03-16 23:13 EDT,09,005,2.47,1.6194331983805668
Hartford,Connecticut,4,1,0,0%,41.76375,-72.67394,2020-03-16 23:13 EDT,09,003,26.01,0.15378700499807765
New Haven,Connecticut,4,0,0,0%,41.30801,-72.92432,2020-03-16 23:13 EDT,09,009,29.66,0.13486176668914363
Salt Lake,Utah,16,2,0,0%,40.76031,-111.88822,2020-03-16 23:13 EDT,49,035,14.85,1.0774410774410774
Davis,Utah,4,1,0,0%,40.99973617,-111.9800051,2020-03-16 23:13 EDT,49,011,3.07,1.3029315960912053
Summit,Utah,4,2,0,0%,40.86809857,-110.9558464,2020-03-16 23:13 EDT,49,043,0.11,36.36363636363637
Tooele,Utah,1,1,0,0%,40.53408,-112.29849,2020-03-16 23:13 EDT,49,045,0.32,3.125
Wasatch,Utah,1,1,0,0%,40.3304771,-111.1683986,2020-03-16 23:13 EDT,49,051,0.25,4.0
Kershaw,South Carolina,15,1,0,0%,34.33892207,-80.59029602,2020-03-16 23:13 EDT,45,055,0.4,37.5
Beaufort,South Carolina,3,0,0,0%,32.43119,-80.66993000000002,2020-03-16 23:13 EDT,45,013,5.53,0.5424954792043399
Horry,South Carolina,3,0,0,0%,33.93188,-79.1347,2020-03-16 23:13 EDT,45,051,3.83,0.783289817232376
Lancaster,South Carolina,2,0,0,0%,34.72096,-80.77112,2020-03-16 23:13 EDT,45,057,1.98,1.0101010101010102
Lexington,South Carolina,2,1,1+1,50%,33.98105,-81.23595,2020-03-16 23:13 EDT,45,063,2.34,0.8547008547008548
Anderson,South Carolina,2,0,0,0%,34.500609999999995,-82.64962,2020-03-16 23:13 EDT,45,007,2.95,0.6779661016949152
Charleston,South Carolina,1,0,0,0%,32.78115,-79.9316,2020-03-16 23:13 EDT,45,019,10.86,0.09208103130755065
Spartanburg,South Carolina,1,0,0,0%,34.94838,-81.93494,2020-03-16 23:13 EDT,45,083,8.27,0.12091898428053205
Greenville,South Carolina,1,0,0,0%,34.84827,-82.40011,2020-03-16 23:13 EDT,45,045,10.94,0.09140767824497258
Georgetown,South Carolina,1,1,0,0%,33.36830000000003,-79.28074999999995,2020-03-16 23:13 EDT,45,043,0.55,1.8181818181818181
Jefferson,Alabama,17,5,0,0%,33.55427371,-86.89648912,2020-03-16 23:13 EDT,01,073,16.69,1.0185739964050329
Tuscaloosa,Alabama,3,0,0,0%,33.21042,-87.56625,2020-03-16 23:13 EDT,01,125,10.56,0.28409090909090906
Shelby,Alabama,3,1,0,0%,33.113,-86.58361,2020-03-16 23:13 EDT,01,117,2.51,1.1952191235059761
Montgomery,Alabama,2,1,0,0%,32.38015,-86.30008000000002,2020-03-16 23:13 EDT,01,101,9.12,0.2192982456140351
Elmore,Alabama,1,0,0,0%,32.54165,-86.31093,2020-03-16 23:13 EDT,01,051,5.02,0.19920318725099603
Limestone,Alabama,1,0,0,0%,34.81489201,-86.97728456,2020-03-16 23:13 EDT,01,083,2.7,0.37037037037037035
Baldwin,Alabama,1,0,0,0%,30.73589116,-87.72352514,2020-03-16 23:13 EDT,01,003,2.19,0.4566210045662101
Lee,Alabama,1,0,0,0%,32.60103513,-85.35548613,2020-03-16 23:13 EDT,01,081,4.96,0.20161290322580647
Marion,Indiana,7,1,1+1,14.3%,39.78174364,-86.13841490000001,2020-03-16 23:13 EDT,18,097,16.47,0.4250151791135398
Hendricks,Indiana,3,1,0,0%,39.76945435,-86.50994965,2020-03-16 23:13 EDT,18,063,4.05,0.7407407407407408
Johnson,Indiana,3,0,0,0%,39.48998224,-86.10160833,2020-03-16 23:13 EDT,18,081,2.45,1.2244897959183672
Howard,Indiana,2,1,0,0%,40.48359609,-86.11686027,2020-03-16 23:13 EDT,18,067,1.28,1.5625
Noble,Indiana,1,0,0,0%,41.39858246,-85.41743879,2020-03-16 23:13 EDT,18,113,0.81,1.2345679012345678
Adams,Indiana,1,0,0,0%,40.74565068,-84.93663421,2020-03-16 23:13 EDT,18,001,0.42,2.380952380952381
Boone,Indiana,1,0,0,0%,40.05074486,-86.46869878,2020-03-16 23:13 EDT,18,011,0.57,1.7543859649122808
St. Joseph,Indiana,1,0,0,0%,41.61672009,-86.28991117,2020-03-16 23:13 EDT,18,141,11.34,0.08818342151675485
Hancock,Indiana,1,0,0,0%,39.82353217,-85.77322257,2020-03-16 23:13 EDT,18,059,0.65,1.5384615384615383
Wells,Indiana,1,0,0,0%,40.72919489,-85.22121595,2020-03-16 23:13 EDT,18,179,0.47,2.127659574468085
LaPorte,Indiana,1,0,0,0%,41.6106,-86.72251999999996,2020-03-16 23:13 EDT,18,091,6.35,0.15748031496062992
Hamilton,Indiana,1,0,0,0%,40.07251369,-86.05201795,2020-03-16 23:13 EDT,18,057,1.87,0.53475935828877
Floyd,Indiana,1,0,0,0%,38.3189831,-85.90692978,2020-03-16 23:13 EDT,18,043,1.33,0.7518796992481203
Bartholomew,Indiana,1,1,0,0%,39.20594992,-85.8975923,2020-03-16 23:13 EDT,18,005,1.15,0.8695652173913044
Fayette,Kentucky,7,2,0,0%,38.04227216,-84.45868673,2020-03-16 23:13 EDT,21,067,13.13,0.5331302361005331
Jefferson,Kentucky,7,1,0,0%,38.18589024,-85.65499484,2020-03-16 23:13 EDT,21,111,16.63,0.4209260372820205
Harrison,Kentucky,6,0,0,0%,38.44174035,-84.33140447,2020-03-16 23:13 EDT,21,097,0.28,21.428571428571427
Montgomery,Kentucky,2,1,0,0%,38.03347158,-83.91302990000001,2020-03-16 23:13 EDT,21,173,0.36,5.555555555555555
Nelson,Kentucky,1,0,0,0%,37.80507638,-85.46597155,2020-03-16 23:13 EDT,21,179,0.5,2.0
Clark,Kentucky,1,0,0,0%,37.97082287,-84.14733588,2020-03-16 23:13 EDT,21,049,0.46,2.1739130434782608
Bourbon,Kentucky,1,1,1+1,100%,38.20667946,-84.21713594,2020-03-16 23:13 EDT,21,017,0.24,4.166666666666667
Johnson,Iowa,15,0,0,0%,41.67149574,-91.58805417,2020-03-16 23:13 EDT,19,103,8.51,1.7626321974148063
Dallas,Iowa,2,1,0,0%,41.68481683,-94.03976204,2020-03-16 23:13 EDT,19,049,0.68,2.941176470588235
Allamakee,Iowa,2,0,0,0%,43.28531816,-91.3847131,2020-03-16 23:13 EDT,19,005,0.23,8.695652173913043
Pottawattamie,Iowa,1,0,0,0%,41.33665838,-95.54141965,2020-03-16 23:13 EDT,19,155,2.12,0.4716981132075471
Carroll,Iowa,1,0,0,0%,42.06585,-94.86793,2020-03-16 23:13 EDT,19,027,0.41,2.4390243902439024
Harrison,Iowa,1,0,0,0%,41.683014,-95.81552401,2020-03-16 23:13 EDT,19,085,0.28,3.571428571428571
Polk,Iowa,1,0,0,0%,41.68541161,-93.57344237,2020-03-16 23:13 EDT,19,153,9.47,0.10559662090813093
Jefferson,Arkansas,3,0,0,0%,34.37911,-92.16608,2020-03-16 23:13 EDT,05,069,5.4,0.5555555555555555
Providence,Rhode Island,21,1,0,0%,41.82387,-71.41199,2020-03-16 23:13 EDT,44,007,26.39,0.7957559681697612
Bernalillo,New Mexico,14,4,0,0%,35.05128463,-106.6703125,2020-03-16 23:13 EDT,35,001,11.91,1.1754827875734677
Santa Fe,New Mexico,3,0,0,0%,35.69168,-105.93796,2020-03-16 23:13 EDT,35,049,2.63,1.1406844106463878
Socorro,New Mexico,2,0,0,0%,34.060140000000004,-106.89187,2020-03-16 23:13 EDT,35,053,0.58,3.4482758620689657
Sandoval,New Mexico,2,0,0,0%,35.68878872,-106.8666133,2020-03-16 23:13 EDT,35,043,0.76,2.6315789473684212
Maricopa,Arizona,8,4,0,0%,33.348824699999994,-112.4912788,2020-03-16 23:13 EDT,04,013,65.23,0.12264295569523224
Pinal,Arizona,5,0,0,0%,32.90431973,-111.3447647,2020-03-16 23:13 EDT,04,021,25.31,0.19755037534571318
Pima,Arizona,4,1,0,0%,32.09727123,-111.7897671,2020-03-16 23:13 EDT,04,019,25.28,0.1582278481012658
Graham,Arizona,1,0,0,0%,32.87449,-109.74198,2020-03-16 23:13 EDT,04,009,2.71,0.36900369003690037
Douglas,Nebraska,16,0,0,0%,41.29535164,-96.1553341,2020-03-16 23:13 EDT,31,055,12.6,1.2698412698412698
Knox,Nebraska,1,0,0,0%,42.63165456,-97.89463638,2020-03-16 23:13 EDT,31,107,0.22,4.545454545454546
Cass,Nebraska,1,0,0,0%,40.90975787,-96.14136094,2020-03-16 23:13 EDT,31,025,0.27,3.7037037037037033
Rockingham,New Hampshire,10,1,0,0%,43.04954,-70.93216,2020-03-16 23:13 EDT,33,015,2.5,4.0
Grafton,New Hampshire,5,2,0,0%,43.56212,-71.95114000000002,2020-03-16 23:13 EDT,33,009,7.1,0.7042253521126761
Hillsborough,New Hampshire,1,0,0,0%,43.1443,-71.93271999999997,2020-03-16 23:13 EDT,33,011,7.76,0.1288659793814433
Carroll,New Hampshire,1,1,0,0%,44.29787,-71.54184000000002,2020-03-16 23:13 EDT,33,003,0.44,2.272727272727273
Cumberland,Maine,13,5,0,0%,43.79028,-70.24611999999999,2020-03-16 23:13 EDT,23,005,9.18,1.4161220043572986
Lincoln,Maine,2,0,0,0%,44.07018534,-69.54387103,2020-03-16 23:13 EDT,23,015,0.5,4.0
Androscoggin,Maine,1,0,0,0%,44.16587609,-70.20645861,2020-03-16 23:13 EDT,23,001,2.88,0.3472222222222222
Chittenden,Vermont,4,2,0,0%,44.45799511,-73.05404973,2020-03-16 23:13 EDT,50,007,10.14,0.3944773175542406
Bennington,Vermont,3,1,0,0%,42.87672,-73.19818000000002,2020-03-16 23:13 EDT,50,003,1.43,2.097902097902098
Windsor,Vermont,3,0,0,0%,43.48115,-72.38580999999998,2020-03-16 23:13 EDT,50,027,0.82,3.658536585365854
Washington,Vermont,1,0,0,0%,44.27344561,-72.61485925,2020-03-16 23:13 EDT,50,023,2.41,0.41493775933609955
Orange,Vermont,1,1,0,0%,44.14854,-72.40233,2020-03-16 23:13 EDT,50,017,0.73,1.36986301369863
Forrest,Mississippi,3,0,0,0%,31.18883949,-89.25783485,2020-03-16 23:13 EDT,28,035,2.92,1.0273972602739727
Pearl River,Mississippi,2,1,0,0%,30.7685434,-89.58975736,2020-03-16 23:13 EDT,28,109,1.36,1.4705882352941175
Copiah,Mississippi,2,0,0,0%,31.8693204,-90.44885969,2020-03-16 23:13 EDT,28,029,1.03,1.941747572815534
Hinds,Mississippi,2,0,0,0%,32.26676751,-90.4426253,2020-03-16 23:13 EDT,28,049,9.61,0.20811654526534862
Leflore,Mississippi,1,0,0,0%,33.55052797,-90.30106536,2020-03-16 23:13 EDT,28,083,1.49,0.6711409395973155
Hancock,Mississippi,1,0,0,0%,30.416343800000003,-89.48879815,2020-03-16 23:13 EDT,28,045,0.55,1.8181818181818181
Monroe,Mississippi,1,1,0,0%,33.89226612,-88.48051389,2020-03-16 23:13 EDT,28,095,0.41,2.4390243902439024
Johnson,Kansas,8,2,0,0%,38.88377293,-94.82222518,2020-03-16 23:13 EDT,20,091,5.16,1.5503875968992247
Wyandotte,Kansas,1,0,1,100%,39.11407013,-94.76524274,2020-03-16 23:13 EDT,20,209,1.34,0.7462686567164178
Butler,Kansas,1,0,0,0%,37.78128093,-96.83903083,2020-03-16 23:13 EDT,20,015,2.3,0.4347826086956522
Franklin,Kansas,1,0,0,0%,38.56451748,-95.28594053,2020-03-16 23:13 EDT,20,059,0.48,2.0833333333333335
Tulsa,Oklahoma,3,0,0,0%,36.15011,-95.99352,2020-03-16 23:13 EDT,40,143,9.86,0.30425963488843816
Cleveland,Oklahoma,2,1,0,0%,35.20309375,-97.32639069,2020-03-16 23:13 EDT,40,027,10.55,0.1895734597156398
Jackson,Oklahoma,1,0,0,0%,34.5866254,-99.41604727,2020-03-16 23:13 EDT,40,065,0.69,1.4492753623188408
Oklahoma,Oklahoma,1,0,0,0%,35.58268395,-97.50859936,2020-03-16 23:13 EDT,40,109,15,0.06666666666666667
Payne,Oklahoma,1,0,0,0%,36.07732714,-96.9757817,2020-03-16 23:13 EDT,40,119,7.79,0.12836970474967907
Kay,Oklahoma,1,1,0,0%,36.81800612,-97.14387074,2020-03-16 23:13 EDT,40,071,1.27,0.7874015748031495
Canadian,Oklahoma,1,1,0,0%,35.54258124,-97.98256476,2020-03-16 23:13 EDT,40,017,2.48,0.40322580645161293
Honolulu,Hawaii,6,2,0,0%,21.30493,-157.85788,2020-03-16 23:13 EDT,15,003,35.94,0.1669449081803005
Kauai,Hawaii,2,0,0,0%,22.0825024,-159.7275965,2020-03-16 23:13 EDT,15,007,1.19,1.680672268907563
Maui,Hawaii,2,1,0,0%,20.85953512,-156.5646068,2020-03-16 23:13 EDT,15,009,2.81,0.7117437722419929
Minnehaha,South Dakota,4,1,0,0%,43.67417757,-96.79142458,2020-03-16 23:13 EDT,46,099,6.27,0.6379585326953748
Pennington,South Dakota,1,0,1,100%,44.003745,-102.8239008,2020-03-16 23:13 EDT,46,103,2.57,0.38910505836575876
Beadle,South Dakota,1,0,0,0%,44.41448462,-98.27810992,2020-03-16 23:13 EDT,46,005,0.62,1.6129032258064517
Charles Mix,South Dakota,1,0,0,0%,43.20747461,-98.57667036,2020-03-16 23:13 EDT,46,023,0.59,1.6949152542372883
Davison,South Dakota,1,0,0,0%,43.67472829,-98.14595897,2020-03-16 23:13 EDT,46,035,0.77,1.2987012987012987
Bon Homme,South Dakota,1,0,0,0%,42.99336042,-97.88666966,2020-03-16 23:13 EDT,46,009,1.54,0.6493506493506493
